1.079823280346e+07	2.666349629492e+08	-5.119638734861e+09	9.383884128326e+09	4.642768106254e-01	3.484415700180e+26
1.094715913875e+07	2.613810045353e+08	-5.081418392491e+09	9.292365733560e+09	4.642776756344e-01	3.380952974341e+26
1.109813942617e+07	2.562325539224e+08	-5.043444393201e+09	9.202119990357e+09	4.642784605977e-01	3.280775805461e+26
1.125120199329e+07	2.511874115624e+08	-5.005716328894e+09	9.113097577040e+09	4.642791726487e-01	3.183760601094e+26
1.140637555835e+07	2.462434295734e+08	-4.968233700074e+09	9.025252501825e+09	4.642798182902e-01	3.089790070995e+26
1.156368923567e+07	2.413985085386e+08	-4.930995954587e+09	8.938542260877e+09	4.642804034532e-01	2.998752439539e+26
1.172317254109e+07	2.366505967223e+08	-4.894002479161e+09	8.852925815416e+09	4.642809335483e-01	2.910541161441e+26
1.188485539757e+07	2.319976908634e+08	-4.857252559601e+09	8.768366414845e+09	4.642814135129e-01	2.825055236199e+26
1.204876814070e+07	2.274378319622e+08	-4.820745443065e+09	8.684827975970e+09	4.642818478539e-01	2.742198073618e+26
1.221494152449e+07	2.229691084713e+08	-4.784480247879e+09	8.602277512521e+09	4.642822406851e-01	2.661878312720e+26
1.238340672709e+07	2.185896508185e+08	-4.748456055221e+09	8.520684017853e+09	4.642825957625e-01	2.584008522715e+26
1.255419535666e+07	2.142976294960e+08	-4.712671929808e+09	8.440018808283e+09	4.642829165151e-01	2.508504826789e+26
1.272733945727e+07	2.100912552742e+08	-4.677126894825e+09	8.360253678201e+09	4.642832060740e-01	2.435286917391e+26
1.290287151496e+07	2.059687792623e+08	-4.641819910184e+09	8.281364010222e+09	4.642834672969e-01	2.364278192000e+26
1.308082446378e+07	2.019284903470e+08	-4.606749908193e+09	8.203324981791e+09	4.642837027929e-01	2.295405130272e+26
1.326123169202e+07	1.979687170001e+08	-4.571915732407e+09	8.126114071395e+09	4.642839149426e-01	2.228597756727e+26
1.344412704844e+07	1.940878229285e+08	-4.537316216109e+09	8.049710119516e+09	4.642841059185e-01	2.163788728993e+26
1.362954484864e+07	1.902842058470e+08	-4.502950193076e+09	7.974093484307e+09	4.642842777022e-01	2.100913142575e+26
1.381751988149e+07	1.865562984024e+08	-4.468816458124e+09	7.899244933560e+09	4.642844321005e-01	2.039908735122e+26
1.400808741566e+07	1.829025665890e+08	-4.434913785948e+09	7.825147394996e+09	4.642845707604e-01	1.980715648484e+26
1.420128320623e+07	1.793215096764e+08	-4.401240915070e+09	7.751783705509e+09	4.642846951829e-01	1.923276410757e+26
1.439714350141e+07	1.758116602603e+08	-4.367796527424e+09	7.679138315004e+09	4.642848067346e-01	1.867536000968e+26
1.459570504933e+07	1.723715808788e+08	-4.334579313650e+09	7.607196588389e+09	4.642849066597e-01	1.813441226234e+26
1.479700510495e+07	1.689998632264e+08	-4.301587977189e+09	7.535944657895e+09	4.642849960900e-01	1.760940624360e+26
1.500108143703e+07	1.656951295721e+08	-4.268821182477e+09	7.465369305381e+09	4.642850760550e-01	1.709984772673e+26
1.520797233524e+07	1.624560301953e+08	-4.236277603532e+09	7.395458239067e+09	4.642851474897e-01	1.660525860476e+26
1.541771661732e+07	1.592812450365e+08	-4.203955865077e+09	7.326199489718e+09	4.642852112435e-01	1.612518019905e+26
1.563035363637e+07	1.561694821005e+08	-4.171854566836e+09	7.257582001728e+09	4.642852680872e-01	1.565917076876e+26
1.584592328825e+07	1.531194752915e+08	-4.139972325055e+09	7.189595476596e+09	4.642853187197e-01	1.520680211217e+26
1.606446601904e+07	1.501299839032e+08	-4.108307772067e+09	7.122229853169e+09	4.642853637744e-01	1.476765908210e+26
1.628602283265e+07	1.471997940474e+08	-4.076859502791e+09	7.055476017126e+09	4.642854038247e-01	1.434134254114e+26
1.651063529851e+07	1.443277157783e+08	-4.045626138049e+09	6.989324863794e+09	4.642854393895e-01	1.392746479450e+26
1.673834555935e+07	1.415125853256e+08	-4.014606247954e+09	6.923767788650e+09	4.642854709377e-01	1.352565369328e+26
1.696919633913e+07	1.387532629941e+08	-3.983798394705e+09	6.858796768490e+09	4.642854988929e-01	1.313554948837e+26
1.720323095105e+07	1.360486315565e+08	-3.953201164263e+09	6.794404364896e+09	4.642855236372e-01	1.275680266303e+26
1.744049330567e+07	1.333975960334e+08	-3.922813159759e+09	6.730582902640e+09	4.642855455151e-01	1.238907389512e+26
1.768102791914e+07	1.307990848497e+08	-3.892632954142e+09	6.667325886557e+09	4.642855648370e-01	1.203203637497e+26
1.792487992160e+07	1.282520473540e+08	-3.862659148867e+09	6.604626276554e+09	4.642855818820e-01	1.168537215549e+26
1.817209506558e+07	1.257554559784e+08	-3.832890295883e+09	6.542477685578e+09	4.642855969009e-01	1.134877582097e+26
1.842271973462e+07	1.233083038494e+08	-3.803324954710e+09	6.480874000976e+09	4.642856101191e-01	1.102195114424e+26
1.867680095199e+07	1.209096037615e+08	-3.773961711184e+09	6.419809622048e+09	4.642856217387e-01	1.070460997178e+26
1.893438638947e+07	1.185583881872e+08	-3.744799165094e+09	6.359278410876e+09	4.642856319406e-01	1.039647247262e+26
1.919552437633e+07	1.162537100407e+08	-3.715835893407e+09	6.299275603821e+09	4.642856408869e-01	1.009726867765e+26
1.946026390838e+07	1.139946407313e+08	-3.687070498453e+09	6.239795550288e+09	4.642856487224e-01	9.806735867255e+25
1.972865465716e+07	1.117802718422e+08	-3.658501541395e+09	6.180833221040e+09	4.642856555764e-01	9.524621226751e+25
2.000074697927e+07	1.096097129959e+08	-3.630127597558e+09	6.122383766283e+09	4.642856615642e-01	9.250679135603e+25
2.027659192584e+07	1.074820910643e+08	-3.601947270760e+09	6.064442720171e+09	4.642856667886e-01	8.984670436114e+25
2.055624125204e+07	1.053965503860e+08	-3.573959174784e+09	6.007005001613e+09	4.642856713410e-01	8.726362918402e+25
2.083974742686e+07	1.033522530795e+08	-3.546161910722e+09	5.950066789222e+09	4.642856753026e-01	8.475532085081e+25
2.112716364293e+07	1.013483777698e+08	-3.518554097755e+09	5.893623391428e+09	4.642856787455e-01	8.231959700487e+25
2.141854382649e+07	9.938412076921e+07	-3.491134320365e+09	5.837670550217e+09	4.642856817335e-01	7.995435249017e+25
2.171394264752e+07	9.745869412883e+07	-3.463901183326e+09	5.782204252497e+09	4.642856843233e-01	7.765754133000e+25
2.201341552998e+07	9.557132509234e+07	-3.436853320223e+09	5.727220701421e+09	4.642856865648e-01	7.542716965053e+25
2.231701866224e+07	9.372125648307e+07	-3.409989368960e+09	5.672715575379e+09	4.642856885021e-01	7.326130282320e+25
2.262480900761e+07	9.190774659027e+07	-3.383307964317e+09	5.618685564699e+09	4.642856901741e-01	7.115806676249e+25
2.293684431500e+07	9.013006852681e+07	-3.356807749718e+09	5.565126575296e+09	4.642856916152e-01	6.911564148624e+25
2.325318312980e+07	8.838751083270e+07	-3.330487343293e+09	5.512034977173e+09	4.642856928554e-01	6.713227001204e+25
2.357388480482e+07	8.667937588481e+07	-3.304345385415e+09	5.459407206432e+09	4.642856939211e-01	6.520624182454e+25
2.389900951146e+07	8.500497947009e+07	-3.278380544809e+09	5.407239863703e+09	4.642856948356e-01	6.333589020484e+25
2.422861825099e+07	8.336365129530e+07	-3.252591488889e+09	5.355529178942e+09	4.642856956192e-01	6.151959927655e+25
2.456277286600e+07	8.175473448571e+07	-3.226976892173e+09	5.304272072336e+09	4.642856962896e-01	5.975580050377e+25
2.490153605198e+07	8.017758552057e+07	-3.201535427958e+09	5.253464893272e+09	4.642856968622e-01	5.804297301382e+25
2.524497136911e+07	7.863157437415e+07	-3.176265751474e+09	5.203104352446e+09	4.642856973505e-01	5.637964648609e+25
2.559314325417e+07	7.711608320730e+07	-3.151166541265e+09	5.153187168424e+09	4.642856977664e-01	5.476438841211e+25
2.594611703263e+07	7.563050602950e+07	-3.126236503589e+09	5.103710279763e+09	4.642856981200e-01	5.319580433730e+25
2.630395893093e+07	7.417424929914e+07	-3.101474337952e+09	5.054670271915e+09	4.642856984202e-01	5.167254192799e+25
2.666673608886e+07	7.274673112891e+07	-3.076878759729e+09	5.006064171332e+09	4.642856986746e-01	5.019328666748e+25
2.703451657222e+07	7.134738167899e+07	-3.052448473499e+09	4.957888661526e+09	4.642856988898e-01	4.875676601823e+25
2.740736938551e+07	6.997564290177e+07	-3.028182173019e+09	4.910140669996e+09	4.642856990717e-01	4.736174800368e+25
2.778536448497e+07	6.863096751054e+07	-3.004078575284e+09	4.862817186298e+09	4.642856992250e-01	4.600703257712e+25
2.816857279161e+07	6.731281871341e+07	-2.980136423218e+09	4.815915204607e+09	4.642856993541e-01	4.469145041294e+25
2.855706620461e+07	6.602067082630e+07	-2.956354449480e+09	4.769431654712e+09	4.642856994626e-01	4.341386945431e+25
2.895091761473e+07	6.475400834674e+07	-2.932731407672e+09	4.723363645537e+09	4.642856995537e-01	4.217318762570e+25
2.935020091803e+07	6.351232657944e+07	-2.909266034740e+09	4.677708095687e+09	4.642856996299e-01	4.096833909941e+25
2.975499102974e+07	6.229513118066e+07	-2.885957061248e+09	4.632462097183e+09	4.642856996937e-01	3.979829107900e+25
3.016536389827e+07	6.110193732753e+07	-2.862803240025e+09	4.587622816218e+09	4.642856997470e-01	3.866203756083e+25
3.058139651951e+07	5.993226948543e+07	-2.839803348593e+09	4.543187369958e+09	4.642856997913e-01	3.755859834404e+25
3.100316695126e+07	5.878566200348e+07	-2.816956152356e+09	4.499152894056e+09	4.642856998282e-01	3.648702472006e+25
3.143075432786e+07	5.766165817438e+07	-2.794260439878e+09	4.455516577365e+09	4.642856998588e-01	3.544639257037e+25
3.186423887506e+07	5.655981095029e+07	-2.771714979498e+09	4.412275515915e+09	4.642856998842e-01	3.443580869545e+25
3.230370192506e+07	5.547968239871e+07	-2.749318535837e+09	4.369426934346e+09	4.642856999052e-01	3.345440706771e+25
3.274922593177e+07	5.442084300378e+07	-2.727069895210e+09	4.326968124453e+09	4.642856999225e-01	3.250134408836e+25
3.320089448628e+07	5.338287148861e+07	-2.704967866542e+09	4.284896314871e+09	4.642856999368e-01	3.157579797716e+25
3.365879233254e+07	5.236535536398e+07	-2.683011245366e+09	4.243208802128e+09	4.642856999486e-01	3.067697347824e+25
3.412300538328e+07	5.136789002793e+07	-2.661198850669e+09	4.201902875258e+09	4.642856999582e-01	2.980409576801e+25
3.459362073611e+07	5.039007947584e+07	-2.639529479907e+09	4.160975774903e+09	4.642856999661e-01	2.895641607824e+25
3.507072668987e+07	4.943153575580e+07	-2.618001927870e+09	4.120424844372e+09	4.642856999726e-01	2.813320819516e+25
3.555441276118e+07	4.849187837728e+07	-2.596615009324e+09	4.080247501157e+09	4.642856999778e-01	2.733376482283e+25
3.604476970127e+07	4.757073413865e+07	-2.575367560674e+09	4.040441086554e+09	4.642856999821e-01	2.655739696449e+25
3.654188951297e+07	4.666773763592e+07	-2.554258404673e+09	4.001003014336e+09	4.642856999856e-01	2.580343783269e+25
3.704586546799e+07	4.578253043658e+07	-2.533286386839e+09	3.961930674812e+09	4.642856999885e-01	2.507123773917e+25
3.755679212443e+07	4.491476175268e+07	-2.512450330461e+09	3.923221432168e+09	4.642856999908e-01	2.436016887341e+25
3.807476534450e+07	4.406408792962e+07	-2.491749056092e+09	3.884872739610e+09	4.642856999926e-01	2.366962228400e+25
3.859988231252e+07	4.323017192039e+07	-2.471181402913e+09	3.846882111469e+09	4.642856999941e-01	2.299900490491e+25
3.913224155315e+07	4.241268313986e+07	-2.450746230069e+09	3.809247010422e+09	4.642856999953e-01	2.234773910475e+25
3.967194294987e+07	4.161129792227e+07	-2.430442382799e+09	3.771964951299e+09	4.642856999963e-01	2.171526582878e+25
4.021908776373e+07	4.082569878516e+07	-2.410268727117e+09	3.735033455757e+09	4.642856999970e-01	2.110104045414e+25
4.077377865235e+07	4.005557500989e+07	-2.390224108204e+09	3.698449997064e+09	4.642856999977e-01	2.050453650969e+25
4.133611968917e+07	3.930062222710e+07	-2.370307366497e+09	3.662212140485e+09	4.642856999982e-01	1.992524344621e+25
4.190621638299e+07	3.856054193244e+07	-2.350517359088e+09	3.626317509648e+09	4.642856999986e-01	1.936266413324e+25
4.248417569776e+07	3.783504133290e+07	-2.330852962298e+09	3.590763695298e+09	4.642856999989e-01	1.881631433051e+25
4.307010607262e+07	3.712383375711e+07	-2.311313039486e+09	3.555548282035e+09	4.642856999991e-01	1.828572522201e+25
4.366411744232e+07	3.642663804058e+07	-2.291896471506e+09	3.520668927913e+09	4.642856999993e-01	1.777044028198e+25
4.426632125776e+07	3.574317899436e+07	-2.272602120214e+09	3.486123209957e+09	4.642856999995e-01	1.727001798698e+25
4.487683050697e+07	3.507318709384e+07	-2.253428840152e+09	3.451908798411e+09	4.642856999996e-01	1.678403030581e+25
4.549575973626e+07	3.441639802660e+07	-2.234375500133e+09	3.418023412928e+09	4.642856999997e-01	1.631206054722e+25
4.612322507175e+07	3.377255254154e+07	-2.215440986596e+09	3.384464785497e+09	4.642856999998e-01	1.585370284818e+25
4.675934424112e+07	3.314139679009e+07	-2.196624174695e+09	3.351230564867e+09	4.642856999998e-01	1.540856407147e+25
4.740423659574e+07	3.252268187293e+07	-2.177923951016e+09	3.318318584489e+09	4.642856999999e-01	1.497626173548e+25
4.805802313302e+07	3.191616411026e+07	-2.159339188754e+09	3.285726508345e+09	4.642856999999e-01	1.455642545883e+25
4.872082651915e+07	3.132160492693e+07	-2.140868747997e+09	3.253452131246e+09	4.642856999999e-01	1.414869650727e+25
4.939277111211e+07	3.073877038316e+07	-2.122511500593e+09	3.221493279967e+09	4.642856999999e-01	1.375272571828e+25
5.007398298495e+07	3.016743102114e+07	-2.104266334610e+09	3.189847831794e+09	4.642857000000e-01	1.336817298994e+25
5.076458994953e+07	2.960736210887e+07	-2.086132131240e+09	3.158513473713e+09	4.642857000000e-01	1.299470852190e+25
5.146472158044e+07	2.905834343561e+07	-2.068107772418e+09	3.127488235483e+09	4.642857000000e-01	1.263201202697e+25
5.217450923932e+07	2.852015929835e+07	-2.050192135210e+09	3.096769866991e+09	4.642857000000e-01	1.227977275284e+25
5.289408609953e+07	2.799259861665e+07	-2.032384076758e+09	3.066356282143e+09	4.642857000000e-01	1.193769004692e+25
5.362358717110e+07	2.747545445177e+07	-2.014682462204e+09	3.036245416970e+09	4.642857000000e-01	1.160547139157e+25
5.436314932611e+07	2.696852385191e+07	-1.997086170160e+09	3.006435297834e+09	4.642857000000e-01	1.128283190191e+25
5.511291132432e+07	2.647160798762e+07	-1.979594076983e+09	2.976923693764e+09	4.642857000000e-01	1.096949497898e+25
5.587301383924e+07	2.598451218610e+07	-1.962205047923e+09	2.947708823424e+09	4.642857000000e-01	1.066519253176e+25
5.664359948451e+07	2.550704562813e+07	-1.944917953608e+09	2.918788537978e+09	4.642857000000e-01	1.036966382720e+25
5.742481284065e+07	2.503902171580e+07	-1.927731635891e+09	2.890160891737e+09	4.642857000000e-01	1.008265696772e+25
5.821680048220e+07	2.458025756332e+07	-1.910644940252e+09	2.861823944587e+09	4.642857000000e-01	9.803926975298e+24
5.901971100523e+07	2.413057383994e+07	-1.893656722354e+09	2.833775853158e+09	4.642857000000e-01	9.533235299223e+24
5.983369505520e+07	2.368979480754e+07	-1.876765839781e+09	2.806014542444e+09	4.642857000000e-01	9.270350030865e+24
6.065890535521e+07	2.325774854619e+07	-1.859971128371e+09	2.778538345770e+09	4.642857000000e-01	9.015046767905e+24
6.149549673470e+07	2.283426645491e+07	-1.843271435972e+09	2.751345277748e+09	4.642857000000e-01	8.767106866180e+24
6.234362615848e+07	2.241918376008e+07	-1.826665575862e+09	2.724433524819e+09	4.642857000000e-01	8.526319245439e+24
6.320345275616e+07	2.201233906310e+07	-1.810152357092e+09	2.697801291253e+09	4.642857000000e-01	8.292478832035e+24
6.407513785204e+07	2.161357416190e+07	-1.793730593645e+09	2.671446856803e+09	4.642857000000e-01	8.065386010442e+24
6.495884499533e+07	2.122273400840e+07	-1.777399102950e+09	2.645368423125e+09	4.642857000000e-01	7.844846539861e+24
6.585473999091e+07	2.083966700872e+07	-1.761156675421e+09	2.619564344264e+09	4.642857000000e-01	7.630672548697e+24
6.676299093037e+07	2.046422451498e+07	-1.745002111595e+09	2.594032891805e+09	4.642857000000e-01	7.422680926516e+24
6.768376822358e+07	2.009626129192e+07	-1.728934177198e+09	2.568772394369e+09	4.642857000000e-01	7.220694795774e+24
6.861724463064e+07	1.973563522688e+07	-1.712951622024e+09	2.543781231902e+09	4.642857000000e-01	7.024542593514e+24
